Country,series,YR2000,YR2001,YR2002,YR2003,YR2004,YR2005,YR2006,YR2007,YR2008,YR2009,YR2010,YR2011,YR2012,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018,YR2019,YR2020,YR2021,YR2022,YR2023,YR2024
Euro area,primary,103.694633483887,103.899391174316,103.353088378906,103.33203125,103.387893676758,104.270568847656,104.140098571777,103.958572387695,103.675003051758,103.118118286133,102.682350158691,102.460876464844,102.172668457031,102.651466369629,101.977119445801,101.96607208252,101.62654876709,102.201881408691,102.323181152344,102.415031433105,102.390007019043,101.872436523438,101.887222290039,102.890296936035,102.890296936035
Euro area,primary_male,104.407943725586,104.370239257812,103.987922668457,103.894973754883,103.895668029785,104.816040039062,104.680709838867,104.484596252441,104.234939575195,103.573776245117,103.097457885742,102.776672363281,102.404327392578,102.802871704102,102.129508972168,102.113067626953,101.682350158691,102.503372192383,102.643989562988,102.574073791504,102.456382751465,101.980041503906,101.908378601074,102.968338012695,102.968353271484
Euro area,secondary_male,103.302268981934,104.017631530762,104.466293334961,104.607498168945,103.580757141113,105.310249328613,105.891662597656,105.932312011719,106.577201843262,107.179969787598,108.862449645996,109.808692932129,108.75080871582,109.15966796875,108.501953125,108.423149108887,107.477897644043,107.877502441406,108.058029174805,108.083381652832,108.740592956543,108.625900268555,108.348350524902,107.738609313965,107.738609313965
Euro area,primary_female,102.947418212891,103.403861999512,102.685279846191,102.739501953125,102.85343170166,103.696159362793,103.570648193359,103.404510498047,103.085540771484,102.638458251953,102.245536804199,102.128410339355,101.928718566895,102.491958618164,101.816551208496,101.811187744141,101.567672729492,101.884063720703,101.985153198242,102.247299194336,102.320022583008,101.759010314941,101.864891052246,102.808059692383,102.808052062988
Euro area,tertiary,54.636791229248,56.2347106933594,57.7058181762695,59.5358581542969,61.2149200439453,62.4031982421875,63.1356391906738,63.1724586486816,63.1868896484375,63.742259979248,65.1743316650391,66.5702667236328,67.2605895996094,67.9843521118164,69.9664688110352,71.4340972900391,72.2064819335938,73.6193008422852,74.7783737182617,76.0138626098633,76.9254837036133,79.9525680541992,81.6640472412109,81.8938369750977,81.8938369750977
Europe & Central Asia,secondary_female,94.383918762207,95.9396591186523,96.8896865844727,97.4431228637695,95.3501205444336,95.1080474853516,95.684700012207,96.1526184082031,96.8290634155273,96.6895370483398,98.2913665771484,98.4919281005859,98.2450714111328,104.177047729492,104.560272216797,104.293327331543,104.06916809082,104.589317321777,104.573738098145,104.25904083252,102.877738952637,102.760871887207,102.949150085449,102.52490234375,103.048332214355
Europe & Central Asia,tertiary_female,48.9057807922363,51.7429389953613,55.0972709655762,57.754581451416,59.5210418701172,61.4848594665527,63.2125396728516,64.4557113647461,65.518180847168,66.7697601318359,68.2985610961914,69.1707077026367,69.2602005004883,70.0210723876953,71.1748733520508,72.1490936279297,73.5627975463867,75.3218307495117,77.1048889160156,79.2811431884766,81.7511596679688,85.9490432739258,88.3119125366211,88.7174682617188,92.1586990356445
Europe & Central Asia,secondary,95.2436599731445,96.9802398681641,98.0451431274414,98.739990234375,96.467643737793,96.1891174316406,96.7032089233398,97.109733581543,97.6943511962891,97.5254592895508,99.2390975952148,99.5089569091797,99.0625915527344,104.560623168945,104.894180297852,104.618797302246,104.274139404297,105.108917236328,104.914413452148,104.735778808594,103.197662353516,103.049743652344,103.31950378418,102.803550720215,103.311096191406
Europe & Central Asia,primary,104.001197814941,104.970207214355,105.540267944336,104.293769836426,103.689987182617,102.640342712402,102.209281921387,101.992767333984,101.62899017334,101.233612060547,101.274749755859,101.192428588867,101.023292541504,102.128631591797,101.195068359375,100.50414276123,100.152008056641,99.9920501708984,100.49089050293,100.92504119873,100.668319702148,100.687881469727,100.426940917969,100.080513000488,99.9414596557617
Europe & Central Asia,primary_male,105.046333312988,105.890327453613,106.507461547852,105.155151367188,104.507049560547,103.439407348633,102.878021240234,102.581497192383,102.108627319336,101.560279846191,101.524429321289,101.34211730957,101.132850646973,102.150421142578,101.178649902344,100.504013061523,100.144912719727,100.140731811523,100.713623046875,101.069778442383,100.82633972168,100.880767822266,100.579727172852,100.19017791748,100.031272888184
Europe & Central Asia,secondary_male,96.0724334716797,97.9816818237305,99.1559677124023,99.9857025146484,97.5405731201172,97.2262268066406,97.6794662475586,98.0261001586914,98.5223388671875,98.324951171875,100.144027709961,100.478637695312,99.8409881591797,104.925437927246,105.211372375488,104.927612304688,104.468139648438,105.600120544434,105.236450195312,105.186851501465,103.500381469727,103.323150634766,103.66983795166,103.067161560059,103.559638977051
Europe & Central Asia,tertiary_male,42.8368492126465,44.6310615539551,46.4190711975098,48.802619934082,49.4746017456055,50.8210601806641,52.1235885620117,53.0815811157227,53.6382293701172,54.6947784423828,56.2924613952637,57.3385200500488,58.6180191040039,59.972541809082,61.8442192077637,62.8509292602539,64.4709091186523,65.9713516235352,67.2286834716797,68.3586196899414,69.8929290771484,72.7353286743164,74.1969680786133,74.720947265625,78.0239181518555
Europe & Central Asia,primary_female,102.909729003906,104.007148742676,104.528419494629,103.392578125,102.834770202637,101.803573608398,101.508598327637,101.375122070312,101.124740600586,100.88973236084,101.011749267578,101.034629821777,100.907760620117,102.105651855469,101.212387084961,100.504280090332,100.15950012207,99.8351898193359,100.255867004395,100.772216796875,100.501480102539,100.484306335449,100.265678405762,99.9648208618164,99.8466873168945
Europe & Central Asia,tertiary,45.8308486938477,48.1379318237305,50.6971092224121,53.2160682678223,54.428840637207,56.0824089050293,57.5957984924316,58.696159362793,59.4951515197754,60.6389389038086,62.1960716247559,63.1500511169434,63.842960357666,64.9021987915039,66.4192199707031,67.4049606323242,68.9127578735352,70.533203125,72.0409393310547,73.6700897216797,75.6536102294922,79.1505813598633,81.0477066040039,81.5205917358398,84.8905563354492
Europe & Central Asia (IDA & IBRD countries),secondary_male,91.0971221923828,93.7890472412109,95.3600082397461,96.769660949707,93.1642532348633,91.3774032592773,92.4841232299805,93.0355606079102,93.2036590576172,92.1750793457031,93.8264770507812,94.9314193725586,94.4524993896484,99.1077575683594,99.6845932006836,99.4214401245117,99.2194519042969,101.003150939941,100.924797058105,101.286712646484,98.3241806030273,98.2138900756836,99.051513671875,98.6018676757812,99.4734725952148
Europe & Central Asia (IDA & IBRD countries),secondary,89.4128036499023,91.6380462646484,93.05322265625,94.1367568969727,90.9970397949219,89.3182983398438,90.5597763061523,91.1792297363281,91.51220703125,90.8170013427734,92.3682632446289,93.4119720458984,93.3589782714844,98.1530380249023,98.8591079711914,98.7176971435547,98.6390914916992,99.9956512451172,100.211502075195,100.414009094238,97.6678695678711,97.4853134155273,98.0531005859375,97.7369766235352,98.6327209472656
Europe & Central Asia (IDA & IBRD countries),tertiary_male,36.795970916748,39.2005615234375,41.3800201416016,44.4336891174316,44.9571113586426,46.7892913818359,48.8346710205078,50.5496788024902,51.7162704467773,53.0659217834473,54.8209114074707,55.9568405151367,57.8223304748535,60.0912017822266,62.3884010314941,63.4802703857422,65.9873733520508,67.9082183837891,69.4994888305664,70.3416137695312,72.510139465332,75.2426605224609,76.9612503051758,78.1810531616211,84.5378112792969
Europe & Central Asia (IDA & IBRD countries),primary_male,106.505989074707,108.172401428223,109.681686401367,107.03182220459,104.925849914551,102.223358154297,101.48755645752,101.202293395996,99.8929595947266,99.3629531860352,99.6071166992188,99.6799011230469,99.3773498535156,100.798240661621,100.347869873047,98.9296188354492,98.464973449707,97.7616500854492,98.7283325195312,99.5115203857422,99.05029296875,99.4919891357422,98.9321975708008,97.5570678710938,97.2523880004883
Europe & Central Asia (IDA & IBRD countries),secondary_female,87.6772766113281,89.4204711914062,90.6718521118164,91.4140014648438,88.7538833618164,87.1847305297852,88.5636291503906,89.2510299682617,89.7542266845703,89.4047393798828,90.8484420776367,91.8245391845703,92.2141799926758,97.1514587402344,97.9911727905273,97.9764862060547,98.0270080566406,98.9324569702148,99.4584503173828,99.4928283691406,96.9749603271484,96.7162628173828,96.9985275268555,96.8232421875,97.7441177368164
Europe & Central Asia (IDA & IBRD countries),primary_female,103.239356994629,105.030410766602,106.570411682129,104.266220092773,102.428291320801,99.8621978759766,99.509391784668,99.5533828735352,98.8714599609375,98.7857284545898,99.3388137817383,99.6233291625977,99.3124008178711,100.811729431152,100.519180297852,99.0296478271484,98.4964370727539,97.5488433837891,98.2231979370117,99.0195236206055,98.3410263061523,98.6892013549805,98.1769027709961,97.0463104248047,96.8198928833008
Europe & Central Asia (IDA & IBRD countries),tertiary_female,42.4160995483398,46.0542182922363,49.9395790100098,52.8755493164062,54.4833488464355,56.8721885681152,59.2384796142578,61.2135009765625,63.1362380981445,64.6688079833984,66.3613662719727,67.057861328125,66.8209609985352,68.2115936279297,69.1318817138672,69.7724304199219,71.2711334228516,72.9934921264648,74.896842956543,77.1103515625,79.7738723754883,83.5042266845703,85.7545394897461,86.3136367797852,92.9179992675781
Europe & Central Asia (IDA & IBRD countries),primary,104.904747009277,106.632987976074,108.156982421875,105.676261901855,103.702407836914,101.066932678223,100.519172668457,100.39623260498,99.3947906494141,99.0818099975586,99.4765472412109,99.6523895263672,99.3457794189453,100.804801940918,100.431198120117,98.978271484375,98.4802780151367,97.6581878662109,98.4828109741211,99.2724227905273,98.7056427001953,99.1017608642578,98.5650329589844,97.3087692260742,97.0421981811523
Europe & Central Asia (IDA & IBRD countries),tertiary,39.5721206665039,42.5860595703125,45.6075897216797,48.6035614013672,49.6661491394043,51.7776718139648,53.9830513000488,55.8291511535645,57.3591613769531,58.7855110168457,60.5026206970215,61.4155616760254,62.2472190856934,64.0805892944336,65.699821472168,66.5678024291992,68.5775833129883,70.3993377685547,72.1406326293945,73.6460266113281,76.050666809082,79.2664413452148,81.2411270141602,82.1417770385742,88.6189193725586
Europe & Central Asia (excluding high income),primary_female,101.608749389648,103.070190429688,103.820701599121,99.4007797241211,99.5652313232422,100.83943939209,100.386726379395,100.813186645508,100.22486114502,99.9123916625977,100.650939941406,101.012237548828,99.9417419433594,103.093963623047,102.537811279297,99.855110168457,99.2543869018555,96.9092636108398,97.8417510986328,99.0720062255859,98.6121215820312,98.0714721679688,97.4987487792969,96.6070327758789,96.2327194213867
Europe & Central Asia (excluding high income),tertiary_male,30.595739364624,31.3295497894287,32.5085487365723,34.6915283203125,35.9730682373047,37.4123802185059,39.7453689575195,40.8853416442871,41.40087890625,43.1506805419922,46.0476913452148,48.4257011413574,51.5137214660645,54.4978713989258,57.6599197387695,59.85205078125,63.8908386230469,67.7199478149414,70.191650390625,71.7433929443359,73.6078720092773,76.1842575073242,76.8061828613281,76.8917083740234,83.0328598022461
Europe & Central Asia (excluding high income),tertiary_female,29.3779697418213,30.658109664917,32.5763702392578,35.2405281066895,36.7317085266113,38.6902198791504,41.4026184082031,42.6772117614746,43.5613098144531,45.2476005554199,47.6187400817871,49.37548828125,51.800479888916,54.7408485412598,57.3336486816406,59.040901184082,62.2052192687988,65.7902069091797,68.7076797485352,72.3912582397461,75.4511337280273,79.7854919433594,81.2994766235352,81.4175720214844,87.2845764160156
Europe & Central Asia (excluding high income),secondary_male,88.7672271728516,93.5279922485352,95.9101867675781,97.8710174560547,96.2518310546875,93.1583099365234,94.4720916748047,95.3167495727539,94.2420806884766,90.7566833496094,92.5103988647461,93.4282302856445,92.594482421875,98.6267700195312,99.9369583129883,99.619987487793,99.9204330444336,102.081718444824,101.233787536621,101.449401855469,99.3380889892578,99.0814514160156,100.612640380859,100.787269592285,102.213081359863
Europe & Central Asia (excluding high income),tertiary,29.9919700622559,30.9964904785156,32.5421905517578,34.9637107849121,36.3488998413086,38.0454292297363,40.5656318664551,41.7718391418457,42.468391418457,44.1857299804688,46.8220100402832,48.8937301635742,51.655029296875,54.6174812316895,57.4994316101074,59.4534492492676,63.0641899108887,66.7744674682617,69.4651870727539,72.0600280761719,74.5084381103516,77.9448471069336,79.0034332275391,79.1041488647461,85.1110763549805
Europe & Central Asia (excluding high income),secondary,85.3211822509766,89.3230285644531,91.5156478881836,93.3531112670898,92.3721008300781,89.7980804443359,91.6042175292969,92.6936569213867,92.1290969848633,89.202751159668,90.7503280639648,91.5636901855469,91.3797607421875,97.7195816040039,99.2012100219727,98.9926681518555,99.2952423095703,100.829452514648,100.512466430664,100.420219421387,98.5530319213867,98.3634719848633,99.5128402709961,99.7431793212891,101.207878112793
Europe & Central Asia (excluding high income),secondary_female,81.79931640625,85.021842956543,87.0141525268555,88.7141799926758,88.3804016113281,86.3354110717773,88.6434173583984,89.9803924560547,89.9375686645508,87.5869903564453,88.9177322387695,89.6188507080078,90.1093521118164,96.7680206298828,98.4281234741211,98.3324584960938,98.6367492675781,99.5105667114258,99.7525177001953,99.3358764648438,97.725212097168,97.605842590332,98.3514022827148,98.6402130126953,100.145317077637
Europe & Central Asia (excluding high income),primary,103.896949768066,105.228988647461,105.925918579102,101.242980957031,101.337051391602,102.54532623291,101.878936767578,102.04753112793,100.993759155273,100.38215637207,100.901863098145,101.120239257812,100.126731872559,103.205513000488,102.54174041748,99.9769515991211,99.3757934570312,97.0207901000977,98.02734375,99.2806625366211,99.0000915527344,98.5894775390625,98.0470428466797,97.1202392578125,96.6787490844727
Europe & Central Asia (excluding high income),primary_male,106.108291625977,107.311782836914,107.957069396973,103.019599914551,103.043617248535,104.187812805176,103.314361572266,103.230827331543,101.726058959961,100.828010559082,101.139450073242,101.22225189209,100.301338195801,103.310920715332,102.545471191406,100.092170715332,99.4905014038086,97.1260681152344,98.2025299072266,99.4776916503906,99.3669815063477,99.0799102783203,98.566276550293,97.606201171875,97.100700378418
European Union,primary_female,102.599060058594,103.047073364258,102.630760192871,102.587249755859,102.465507507324,102.943672180176,102.802177429199,102.549911499023,102.136787414551,101.830116271973,101.547950744629,101.434921264648,101.407096862793,102.169746398926,101.492279052734,101.330268859863,101.003837585449,101.178741455078,101.121589660645,101.39330291748,100.740600585938,101.38404083252,101.489318847656,102.466819763184,102.466812133789
European Union,tertiary_female,54.6741714477539,57.6084289550781,60.5620918273926,63.1297988891602,65.5562973022461,67.5275421142578,69.1958770751953,70.1552505493164,71.5001678466797,72.827278137207,74.3509674072266,75.0537567138672,74.6586227416992,74.7333831787109,75.8124237060547,76.8882293701172,77.8732681274414,79.4047164916992,80.8901062011719,82.3010101318359,83.8961181640625,87.4528121948242,89.8954620361328,89.9082870483398,89.9082870483398
European Union,tertiary_male,47.2760200500488,49.1958389282227,50.989688873291,52.9786109924316,54.5922889709473,55.8255996704102,56.6660804748535,57.0822486877441,57.8193511962891,58.6881294250488,59.7480087280273,60.2826499938965,60.3984718322754,60.7058296203613,61.9837913513184,62.9809417724609,63.5542793273926,64.6098480224609,65.4250564575195,66.3162307739258,66.7063598632812,68.9009399414062,70.031120300293,69.720703125,69.720703125
European Union,secondary,101.507369995117,102.644721984863,103.308792114258,103.688247680664,101.402328491211,102.904357910156,103.673866271973,103.664260864258,104.85627746582,105.569038391113,106.968536376953,107.659210205078,106.665733337402,108.920433044434,108.217712402344,107.956428527832,107.125511169434,107.415512084961,107.554359436035,107.295478820801,108.119239807129,107.976928710938,107.638740539551,106.954109191895,106.954109191895
European Union,tertiary,50.9117202758789,53.326229095459,55.6869888305664,57.9621315002441,59.9736289978027,61.5676918029785,62.8105583190918,63.493091583252,64.5242614746094,65.613899230957,66.8966522216797,67.5122680664062,67.3753204345703,67.5626907348633,68.7397079467773,69.7687225341797,70.514030456543,71.7874526977539,72.9149475097656,74.0401382446289,75.0071029663086,77.8575668334961,79.6330184936523,79.4997329711914,79.4997329711914
European Union,secondary_female,101.815292358398,103.150093078613,103.708229064941,104.016456604004,101.810302734375,103.165328979492,103.802017211914,103.797233581543,104.980712890625,105.384651184082,106.656219482422,107.169059753418,106.137130737305,108.645858764648,107.979553222656,107.710403442383,107.008682250977,107.164947509766,107.385391235352,107.081871032715,108.042427062988,107.97386932373,107.83553314209,107.276847839355,107.276863098145
European Union,secondary_male,101.213088989258,102.163070678711,102.92845916748,103.375793457031,101.01407623291,102.656112670898,103.551963806152,103.537773132324,104.737991333008,105.744216918945,107.265106201172,108.124687194824,107.167411804199,109.180946350098,108.44352722168,108.189567565918,107.235771179199,107.651550292969,107.713607788086,107.497192382812,108.191787719727,107.979820251465,107.452827453613,106.64909362793,106.64909362793
European Union,primary_male,103.935676574707,104.012962341309,103.822967529297,103.673362731934,103.544227600098,104.071113586426,103.874443054199,103.586730957031,103.228469848633,102.731651306152,102.361656188965,102.06037902832,101.853157043457,102.30948638916,101.634437561035,101.486022949219,101.072052001953,101.689682006836,101.725082397461,101.676338195801,100.913841247559,101.500312805176,101.366416931152,102.413383483887,102.413383483887
European Union,primary,103.283111572266,103.542198181152,103.241790771484,103.14395904541,103.018440246582,103.52172088623,103.352073669434,103.081672668457,102.696670532227,102.292503356934,101.965263366699,101.755767822266,101.635932922363,102.24144744873,101.565223693848,101.410186767578,101.038848876953,101.440933227539,101.431221008301,101.538589477539,100.829528808594,101.443717956543,101.426223754883,102.439392089844,102.439392089844
Fragile and conflict affected situations,secondary_male,35.6321105957031,37.293628692627,38.4634284973145,39.7240905761719,41.4474983215332,41.6059608459473,42.3188896179199,42.3327293395996,43.903938293457,45.1753196716309,46.705020904541,47.4911918640137,48.2029113769531,49.6493988037109,47.8326110839844,47.6438217163086,47.224609375,47.7825889587402,48.2490386962891,48.7256317138672,49.2296409606934,49.8241195678711,49.8483695983887,49.5264015197754,49.2380599975586
Fragile and conflict affected situations,secondary,32.3150405883789,33.5228309631348,34.4075202941895,35.7537612915039,37.0750007629395,37.3572883605957,38.0571403503418,38.0655899047852,39.7689514160156,41.1768112182617,42.8060913085938,43.6493911743164,44.7178115844727,46.222728729248,44.3626899719238,44.572509765625,44.1275482177734,44.7863807678223,45.3343811035156,45.9021492004395,46.512809753418,47.081901550293,47.2565994262695,47.0949516296387,46.8620300292969
Fragile and conflict affected situations,primary_female,67.0618209838867,68.82177734375,71.7055892944336,73.5612716674805,75.2894821166992,78.6933898925781,81.0042572021484,81.4185333251953,82.4679718017578,83.2929382324219,83.9308013916016,86.1219787597656,88.0193786621094,88.4556732177734,88.1078491210938,86.8000793457031,87.0583114624023,87.8853302001953,89.1083221435547,90.4436798095703,91.7440338134766,91.0445404052734,89.9213409423828,90.7894821166992,90.9155426025391
Fragile and conflict affected situations,primary,75.1186218261719,76.6733169555664,79.9070892333984,81.6445083618164,83.7969970703125,86.2836990356445,88.1582412719727,88.0829086303711,88.6716003417969,89.0061416625977,89.3328399658203,91.225959777832,92.5065307617188,92.8014984130859,92.2900924682617,90.6384201049805,91.2448425292969,92.0168609619141,93.2115707397461,94.3430786132812,95.4652328491211,94.550651550293,93.3247604370117,94.2381362915039,94.2756881713867
Fragile and conflict affected situations,primary_male,82.9515914916992,84.3050994873047,87.876708984375,89.4974517822266,92.060173034668,93.655387878418,95.1063690185547,94.555793762207,94.6978988647461,94.5562210083008,94.581413269043,96.185546875,96.8670501708984,97.0248413085938,96.3536529541016,94.3674926757812,95.3115692138672,96.0297393798828,97.1967086791992,98.1304626464844,99.0797882080078,97.9564514160156,96.6311187744141,97.5885162353516,97.5403366088867
Fragile and conflict affected situations,secondary_female,28.9145698547363,29.6567497253418,30.2477302551269,31.6787796020508,32.5856590270996,32.9925918579102,33.6764984130859,33.6777687072754,35.516170501709,37.0622901916504,38.7931785583496,39.6942291259766,41.1292495727539,42.6944198608398,40.790111541748,41.4105987548828,40.9391899108887,41.7020301818848,42.3339385986328,42.9953918457031,43.7159309387207,44.2586288452148,44.5880584716797,44.5917892456055,44.4160385131836
"Gambia, The",primary_male,75.8923873901367,75.0699234008789,72.8417587280273,73.3774566650391,73.4465866088867,71.2704925537109,69.9825210571289,72.3156433105469,71.4081497192383,71.8862533569336,72.1911082128198,70.8243997241552,73.7654945688508,75.8355324967536,78.4547548688834,80.9217813948231,82.3908174692049,85.1515280724009,87.3680887292526,90.2316066707546,91.4611571055267,90.4535900094161,90.9513203353498,92.038584738831,91.47612058259
"Gambia, The",primary_female,66.0543899536133,67.7342910766602,65.8019790649414,71.4241333007812,73.7132720947266,73.119743347168,72.9849166870117,75.6050262451172,75.7324371337891,74.9543075561523,74.7478942518592,73.57871673694,77.1813963930255,79.2577349714467,82.927190271512,86.4812620096883,88.6591254582849,92.2962118745251,95.6681002677461,100.051705249363,102.405843687335,102.304565035155,103.726275383267,105.562904653221,105.874201211764
"Gambia, The",primary,70.9850234985352,71.4117431640625,69.3324279785156,72.404167175293,73.5793991088867,72.1908874511719,71.4759674072266,73.9508819580078,73.5566177368164,73.4096527099609,73.4599827384096,72.1906633471926,75.4592652374635,77.5318910077468,80.6712752410406,83.6767800021667,85.4968152866242,88.6915742090233,91.4803276676529,95.0965771907399,96.8827026600674,96.3235417651704,97.2781723362608,98.7359670428779,98.6058833319274
Georgia,primary,107.290756225586,111.001670837402,112.332733154297,111.812088012695,112.910789489746,109.41764831543,109.272163391113,110.829132080078,109.99112701416,108.244682312012,107.155245895564,107.761952206271,109.651399821348,110.575228390453,109.976680992118,107.800106850779,104.042509897438,102.937767734127,100.786840229187,101.236423646202,100.779530049426,101.286441127535,102.727831178351,100.887260863464,99.3560206839885
Georgia,primary_male,110.192436218262,112.576301574707,113.714767456055,114.377746582031,116.987747192383,112.466163635254,110.360946655273,114.87158203125,113.614250183105,111.508407592773,109.67016115741,110.185792349727,112.896641169622,113.916750997083,113.365863135713,110.545705065448,106.675279033748,105.261824268006,102.878810332274,103.113170482255,102.264909294999,102.161883626015,102.786630616119,101.120532153786,99.2205518425616
Georgia,primary_female,104.397041320801,109.439338684082,110.963302612305,109.249588012695,108.841491699219,106.330978393555,108.15438079834,106.625129699707,106.177513122559,104.775527954102,104.461263308182,105.157294749534,106.163472200222,106.996094683988,106.366075195631,104.882559644905,101.258226583617,100.492514066819,98.589805184699,99.2607910717216,99.2098214285714,100.357783975502,102.665179200814,100.637732721013,99.5012573848801
Heavily indebted poor countries (HIPC),primary_female,64.1789016723633,67.3000869750977,72.0885925292969,75.4011611938477,77.9679870605469,81.733642578125,84.7793502807617,87.2070083618164,91.3499374389648,92.0022888183594,92.5843276977539,92.9587173461914,94.3949890136719,94.5979919433594,95.4760894775391,94.9599380493164,95.7817230224609,96.355583190918,97.1946411132812,98.53125,99.578369140625,99.0919876098633,97.0699005126953,97.5449371337891,98.0928115844727
Heavily indebted poor countries (HIPC),primary_male,77.3200378417969,80.5823287963867,86.1881790161133,89.1160736083984,92.3815994262695,94.1070709228516,96.0527267456055,98.2220077514648,101.814018249512,101.187431335449,100.960227966309,100.74690246582,101.786659240723,101.493217468262,102.293998718262,100.90380859375,101.623260498047,102.334358215332,103.517028808594,104.449363708496,105.211029052734,104.123657226562,101.542350769043,101.765213012695,102.016326904297
Heavily indebted poor countries (HIPC),secondary,21.4551296234131,22.6099891662598,23.5430603027344,24.4925594329834,25.9283199310303,27.3044300079346,28.8976898193359,30.4340705871582,32.3616714477539,33.9503402709961,35.683780670166,36.9638404846191,38.1359405517578,39.0158882141113,39.6006393432617,39.8027687072754,40.2464485168457,40.608570098877,41.0755996704102,41.5368003845215,41.8020210266113,42.0259895324707,41.903938293457,42.0036888122559,42.031810760498
Heavily indebted poor countries (HIPC),primary,70.7973480224609,73.9895324707031,79.1901321411133,82.3093719482422,85.2293701171875,87.9679794311523,90.4601135253906,92.7580413818359,96.6233596801758,96.6321182250977,96.8070373535156,96.8857727050781,98.12255859375,98.0764236450195,98.9158096313477,97.9590301513672,98.7296829223633,99.3734817504883,100.386817932129,101.520050048828,102.423561096191,101.633941650391,99.3296585083008,99.677490234375,100.075187683105
High income,secondary_male,97.8954010009766,98.4196090698242,98.9757614135742,99.1025772094727,97.5397415161133,97.9482421875,98.3464965820312,98.5580596923828,99.186882019043,100.206321716309,101.08162689209,101.26065826416,101.495407104492,104.271812438965,104.53897857666,104.809410095215,104.752998352051,105.144866943359,104.956703186035,105.398368835449,104.482803344727,104.323997497559,103.403816223145,103.173667907715,103.263481140137
High income,tertiary_male,52.4662399291992,54.6695404052734,56.7703285217285,58.4229698181152,58.9989891052246,59.6900405883789,60.6138687133789,61.5570297241211,62.2365684509277,63.2168312072754,64.267707824707,64.9787368774414,65.8041534423828,66.7143783569336,67.8252334594727,68.3271789550781,69.0202102661133,69.0398101806641,69.2041473388672,69.7033081054688,69.9160690307617,70.7492218017578,70.3556976318359,71.9148712158203,72.7408599853516
High income,secondary_female,99.3023223876953,99.7302169799805,99.9672012329102,100.244621276855,98.8796234130859,99.1143112182617,98.7770233154297,98.8493499755859,99.3857803344727,100.540420532227,101.32447052002,101.351547241211,101.291976928711,104.252471923828,104.591819763184,104.697738647461,104.505218505859,104.842407226562,104.676200866699,104.791778564453,103.970611572266,104.476928710938,104.096839904785,103.020812988281,103.079360961914
High income,primary,103.074127197266,103.25431060791,103.362861633301,103.810478210449,103.751899719238,102.734519958496,103.047943115234,102.935188293457,103.120239257812,102.799209594727,102.527587890625,102.228782653809,102.197303771973,101.080459594727,100.687461853027,100.839988708496,100.934463500977,101.420600891113,101.315391540527,101.189460754395,100.789581298828,100.129592895508,99.6370315551758,99.7090682983398,99.8059997558594
High income,primary_female,102.505058288574,102.964057922363,103.245590209961,103.647216796875,103.48316192627,102.413528442383,103.040657043457,102.887321472168,103.000961303711,102.743797302246,102.498870849609,102.182670593262,102.158172607422,101.041496276855,100.707969665527,100.891983032227,101.026878356934,101.284523010254,101.260261535645,101.294212341309,100.721122741699,100.06510925293,99.5815811157227,99.5065383911133,99.6229019165039
High income,primary_male,103.613380432129,103.529006958008,103.47386932373,103.965087890625,104.006568908691,103.038726806641,103.054847717285,102.980590820312,103.233428955078,102.851821899414,102.554862976074,102.272598266602,102.234512329102,101.11750793457,100.667938232422,100.790496826172,100.846496582031,101.550148010254,101.367866516113,101.089767456055,100.854721069336,100.190940856934,99.6897735595703,99.9018020629883,99.9802703857422
High income,tertiary,56.6191596984863,59.5139083862305,62.5276412963867,64.6086807250977,65.9248275756836,66.98193359375,68.3215713500977,69.4518508911133,70.3824996948242,71.669563293457,72.7250671386719,73.4673080444336,73.9660415649414,74.6711502075195,75.5722274780273,76.1647109985352,76.8188171386719,76.9816284179688,77.3113708496094,78.1505126953125,78.8942108154297,80.3660430908203,80.0000076293945,81.3826599121094,82.0356521606445
High income,tertiary_female,61.0324096679688,64.6687927246094,68.6636199951172,71.2057266235352,73.3120498657227,74.7682723999023,76.5535430908203,77.8798522949219,79.0841369628906,80.7175674438477,81.7727127075195,82.5568008422852,82.7106170654297,83.1938323974609,83.8651504516602,84.5474472045898,85.1591720581055,85.4543609619141,85.9467926025391,87.1446228027344,88.458869934082,90.589973449707,90.2561264038086,91.4468688964844,91.9179534912109
High income,secondary,98.5795593261719,99.0564804077148,99.4573822021484,99.6572418212891,98.1905364990234,98.5144577026367,98.5554809570312,98.6994094848633,99.2834091186523,100.368492126465,101.19947052002,101.304763793945,101.396598815918,104.262397766113,104.56468963623,104.755043029785,104.632469177246,104.997749328613,104.820213317871,105.102958679199,104.233299255371,104.398483276367,103.741172790527,103.099243164062,103.173843383789
IBRD only,secondary,61.9828186035156,62.9276695251465,64.784553527832,65.8054809570312,67.3457794189453,68.8309631347656,70.1134490966797,72.4257125854492,74.6135482788086,75.9820938110352,78.076171875,79.6119537353516,80.7305221557617,82.0818023681641,83.9163665771484,83.8866729736328,84.2895202636719,84.0430603027344,84.8651809692383,85.4896697998047,86.5367431640625,88.0158615112305,88.6169586181641,88.1284332275391,87.8844375610352
IBRD only,primary_female,103.592559814453,103.709098815918,103.533699035645,106.646766662598,106.718841552734,106.11116027832,105.762161254883,107.149353027344,107.844139099121,107.545051574707,107.115859985352,106.142211914062,106.843482971191,109.086776733398,106.850738525391,106.679626464844,109.258911132812,108.15747833252,100.801620483398,100.22241973877,100.769058227539,100.920692443848,103.144050598145,103.130661010742,105.493927001953
